Name,Protein identifier,Contig id,Start,Stop,Strand,Gene symbol,Sequence name,Scope,Element type,Element subtype,Class,Subclass,Method,Target length,Reference sequence length,% Coverage of reference sequence,% Identity to reference sequence,Alignment length,Accession of closest sequence,Name of closest sequence,HMM id,HMM description
INOH5190di,NA,NODE_34_length_6414_cov_16.709264,4061,4873,-,sul2,sulfonamide-resistant dihydropteroate synthase Sul2,core,AMR,AMR,SULFONAMIDE,SULFONAMIDE,EXACTX,271,271,100,100,271,WP_001043260.1,sulfonamide-resistant dihydropteroate synthase Sul2,NA,NA
INOH5190di,NA,NODE_35_length_6376_cov_27.570336,194,625,-,merR,mercury resistance transcriptional regulator MerR,plus,STRESS,METAL,MERCURY,MERCURY,BLASTX,144,144,100,93.75,144,CAA77320.1,mercury resistance transcriptional regulator MerR,NA,NA
INOH5190di,NA,NODE_35_length_6376_cov_27.570336,697,1044,+,merT,mercuric transport protein MerT,plus,STRESS,METAL,MERCURY,MERCURY,EXACTX,116,116,100,100,116,AAB59075.1,mercuric transport protein MerT,NA,NA
INOH5190di,NA,NODE_35_length_6376_cov_27.570336,1061,1333,+,merP,mercury resistance system periplasmic binding protein MerP,plus,STRESS,METAL,MERCURY,MERCURY,BLASTX,91,91,100,90.11,91,AAC38219.1,mercury resistance system periplasmic binding protein MerP,NA,NA
INOH5190di,NA,NODE_35_length_6376_cov_27.570336,1372,1791,+,merC,organomercurial transporter MerC,plus,STRESS,METAL,MERCURY,ORGANOMERCURY,BLASTX,140,140,100,99.29,140,AAC33908.1,organomercurial transporter MerC,NA,NA
INOH5190di,NA,NODE_3_length_553166_cov_29.144100,30406,31005,+,lpfA2,long polar fimbria major subunit LpfA2,plus,VIRULENCE,VIRULENCE,NA,NA,EXACTX,200,200,100,100,200,BAB38093.1,long polar fimbria major subunit LpfA2,NA,NA
INOH5190di,NA,NODE_3_length_553166_cov_29.144100,89426,90613,-,emrD,multidrug efflux MFS transporter EmrD,plus,AMR,AMR,EFFLUX,EFFLUX,EXACTX,396,396,100,100,396,EFF04178.1,multidrug efflux MFS transporter EmrD,NA,NA
INOH5190di,NA,NODE_3_length_553166_cov_29.144100,119316,121010,-,eilA,HilA family transcriptional regulator EilA,plus,VIRULENCE,VIRULENCE,NA,NA,BLASTX,565,565,100,98.94,565,ACB16655.1,HilA family transcriptional regulator EilA,NA,NA
INOH5190di,NA,NODE_3_length_553166_cov_29.144100,252533,253066,+,lpfA1,long polar fimbria major subunit LpfA1,plus,VIRULENCE,VIRULENCE,NA,NA,BLASTX,178,178,100,99.44,178,OPH66324.1,long polar fimbria major subunit LpfA1,NA,NA
INOH5190di,NA,NODE_43_length_1385_cov_25.203733,201,1058,+,aac(3)-IId,aminoglycoside N-acetyltransferase AAC(3)-IId,core,AMR,AMR,AMINOGLYCOSIDE,GENTAMICIN,EXACTX,286,286,100,100,286,WP_000557454.1,aminoglycoside N-acetyltransferase AAC(3)-IId,NA,NA
INOH5190di,NA,NODE_4_length_549585_cov_20.055643,71294,71623,+,emrE,multidrug efflux SMR transporter EmrE,plus,STRESS,BIOCIDE,EFFLUX,EFFLUX,BLASTX,110,110,100,98.18,110,CAA77936.1,multidrug efflux SMR transporter EmrE,NA,NA
INOH5190di,NA,NODE_5_length_420417_cov_22.558953,254000,256624,-,gyrA_D87N,Escherichia quinolone resistant GyrA,core,AMR,POINT,QUINOLONE,QUINOLONE,POINTX,875,878,99.66,98.97,875,WP_001281243.1,DNA gyrase subunit A GyrA,NA,NA
INOH5190di,NA,NODE_5_length_420417_cov_22.558953,254000,256624,-,gyrA_S83L,Escherichia quinolone resistant GyrA,core,AMR,POINT,QUINOLONE,QUINOLONE,POINTX,875,878,99.66,98.97,875,WP_001281243.1,DNA gyrase subunit A GyrA,NA,NA
INOH5190di,NA,NODE_5_length_420417_cov_22.558953,271813,273168,-,glpT_E448K,Escherichia fosfomycin resistant GlpT,core,AMR,POINT,FOSFOMYCIN,FOSFOMYCIN,POINTX,452,452,100,99.12,452,WP_000948731.1,glycerol-3-phosphate transporter GlpT,NA,NA
INOH5190di,NA,NODE_6_length_365325_cov_27.931311,119294,121549,-,parC_S80I,Escherichia quinolone resistant ParC,core,AMR,POINT,QUINOLONE,QUINOLONE,POINTX,752,752,100,99.87,752,WP_001281881.1,DNA topoisomerase IV subunit A ParC,NA,NA
INOH5190di,NA,NODE_6_length_365325_cov_27.931311,356831,359932,+,acrF,multidrug efflux RND transporter permease subunit AcrF,plus,AMR,AMR,EFFLUX,EFFLUX,BLASTX,1034,1034,100,99.52,1034,AAC76298.1,multidrug efflux RND transporter permease subunit AcrF,NA,NA
INOH5190di,NA,NODE_8_length_254878_cov_25.572265,32991,37232,+,fdeC,inverse autotransporter adhesin FdeC,plus,VIRULENCE,VIRULENCE,NA,NA,BLASTX,1414,1416,99.93,91.66,1415,ABE05822.1,inverse autotransporter adhesin FdeC,NA,NA
INOH5190di,NA,NODE_9_length_234562_cov_26.559611,228852,229709,-,blaTEM-1,broad-spectrum class A beta-lactamase TEM-1,core,AMR,AMR,BETA-LACTAM,BETA-LACTAM,ALLELEX,286,286,100,100,286,WP_000027057.1,broad-spectrum class A beta-lactamase TEM-1,NA,NA
INOH5198ai,NA,NODE_10_length_173776_cov_32.313191,5393,8494,-,acrF,multidrug efflux RND transporter permease subunit AcrF,plus,AMR,AMR,EFFLUX,EFFLUX,BLASTX,1034,1034,100,99.42,1034,AAC76298.1,multidrug efflux RND transporter permease subunit AcrF,NA,NA
INOH5198ai,NA,NODE_1_length_438505_cov_33.608377,242649,243170,-,lpfA,long polar fimbria major subunit LpfA,plus,VIRULENCE,VIRULENCE,NA,NA,BLASTX,174,174,100,97.7,174,CAV00478.1,long polar fimbria major subunit LpfA,NA,NA
INOH5198ai,NA,NODE_24_length_47160_cov_33.197828,16590,17159,-,lpfA-O113,long polar fimbria major subunit LpfA-O113,plus,VIRULENCE,VIRULENCE,NA,NA,EXACTX,190,190,100,100,190,AAT76975.1,long polar fimbria major subunit LpfA-O113,NA,NA
INOH5198ai,NA,NODE_32_length_12787_cov_40.483528,5372,6568,-,tet(A),tetracycline efflux MFS transporter Tet(A),core,AMR,AMR,TETRACYCLINE,TETRACYCLINE,EXACTX,399,399,100,100,399,WP_000804064.1,tetracycline efflux MFS transporter Tet(A),NA,NA
INOH5198ai,NA,NODE_4_length_344020_cov_33.208120,111415,112503,-,pmrB_Y358N,Escherichia colistin resistant PmrB,core,AMR,POINT,COLISTIN,COLISTIN,POINTX,363,363,100,99.45,363,WP_001300761.1,two-component system sensor histidine kinase PmrB,NA,NA
INOH5198ai,NA,NODE_4_length_344020_cov_33.208120,177894,179024,-,blaEC,BlaEC family class C beta-lactamase,plus,AMR,AMR,BETA-LACTAM,BETA-LACTAM,BLASTX,377,377,100,98.14,377,AAC77110.1,BlaEC family class C beta-lactamase,NA,NA
INOH5198ai,NA,NODE_4_length_344020_cov_33.208120,339583,340812,-,mdtM,multidrug efflux MFS transporter MdtM,plus,AMR,AMR,EFFLUX,EFFLUX,BLASTX,410,410,100,95.37,410,AAC77293.1,multidrug efflux MFS transporter MdtM,NA,NA
INOH5198ai,NA,NODE_5_length_307812_cov_31.076107,199975,201126,+,espX1,type III secretion system effector EspX1,plus,VIRULENCE,VIRULENCE,NA,NA,PARTIALX,384,473,81.18,90.62,384,ADD54679.1,type III secretion system effector EspX1,NA,NA
INOH5198ai,NA,NODE_6_length_295947_cov_26.845502,147249,148604,+,glpT_E448K,Escherichia fosfomycin resistant GlpT,core,AMR,POINT,FOSFOMYCIN,FOSFOMYCIN,POINTX,452,452,100,99.78,452,WP_000948731.1,glycerol-3-phosphate transporter GlpT,NA,NA
INOH5198bi,NA,NODE_10_length_173991_cov_32.015584,165498,168599,+,acrF,multidrug efflux RND transporter permease subunit AcrF,plus,AMR,AMR,EFFLUX,EFFLUX,BLASTX,1034,1034,100,99.42,1034,AAC76298.1,multidrug efflux RND transporter permease subunit AcrF,NA,NA
INOH5198bi,NA,NODE_1_length_438903_cov_32.992092,242848,243369,-,lpfA,long polar fimbria major subunit LpfA,plus,VIRULENCE,VIRULENCE,NA,NA,BLASTX,174,174,100,97.7,174,CAV00478.1,long polar fimbria major subunit LpfA,NA,NA
INOH5198bi,NA,NODE_24_length_47160_cov_32.510146,30002,30571,+,lpfA-O113,long polar fimbria major subunit LpfA-O113,plus,VIRULENCE,VIRULENCE,NA,NA,EXACTX,190,190,100,100,190,AAT76975.1,long polar fimbria major subunit LpfA-O113,NA,NA
INOH5198bi,NA,NODE_32_length_12787_cov_39.853878,5372,6568,-,tet(A),tetracycline efflux MFS transporter Tet(A),core,AMR,AMR,TETRACYCLINE,TETRACYCLINE,EXACTX,399,399,100,100,399,WP_000804064.1,tetracycline efflux MFS transporter Tet(A),NA,NA
INOH5198bi,NA,NODE_4_length_344020_cov_32.893132,3209,4438,+,mdtM,multidrug efflux MFS transporter MdtM,plus,AMR,AMR,EFFLUX,EFFLUX,BLASTX,410,410,100,95.37,410,AAC77293.1,multidrug efflux MFS transporter MdtM,NA,NA
INOH5198bi,NA,NODE_4_length_344020_cov_32.893132,164997,166127,+,blaEC,BlaEC family class C beta-lactamase,plus,AMR,AMR,BETA-LACTAM,BETA-LACTAM,BLASTX,377,377,100,98.14,377,AAC77110.1,BlaEC family class C beta-lactamase,NA,NA
INOH5198bi,NA,NODE_4_length_344020_cov_32.893132,231518,232606,+,pmrB_Y358N,Escherichia colistin resistant PmrB,core,AMR,POINT,COLISTIN,COLISTIN,POINTX,363,363,100,99.45,363,WP_001300761.1,two-component system sensor histidine kinase PmrB,NA,NA
INOH5198bi,NA,NODE_5_length_308008_cov_30.954701,106883,108034,-,espX1,type III secretion system effector EspX1,plus,VIRULENCE,VIRULENCE,NA,NA,PARTIALX,384,473,81.18,90.62,384,ADD54679.1,type III secretion system effector EspX1,NA,NA
INOH5198bi,NA,NODE_6_length_295948_cov_26.822308,147344,148699,-,glpT_E448K,Escherichia fosfomycin resistant GlpT,core,AMR,POINT,FOSFOMYCIN,FOSFOMYCIN,POINTX,452,452,100,99.78,452,WP_000948731.1,glycerol-3-phosphate transporter GlpT,NA,NA
INOH5198di,NA,NODE_101_length_8918_cov_25.075972,7322,7585,+,ariR,biofilm/acid-resistance regulator AriR,plus,STRESS,ACID,NA,NA,BLASTX,88,88,100,98.86,88,AAC74250.1,biofilm/acid-resistance regulator AriR,NA,NA
INOH5198di,NA,NODE_106_length_6475_cov_33.312578,131,568,+,trxLHR,heat resistance system thioredoxin Trx-GI,plus,STRESS,HEAT,NA,NA,BLASTX,146,146,100,99.32,146,APX31176.1,heat resistance system thioredoxin Trx-GI,NA,NA
INOH5198di,NA,NODE_106_length_6475_cov_33.312578,575,2287,+,kefB-GI,heat resistance system K+/H+ antiporter KefB-GI,plus,STRESS,HEAT,NA,NA,BLASTX,571,571,100,99.65,571,APX31177.1,heat resistance system K+/H+ antiporter KefB-GI,NA,NA
INOH5198di,NA,NODE_106_length_6475_cov_33.312578,2287,2781,+,psi-GI,heat resistance protein PsiE-GI,plus,STRESS,HEAT,NA,NA,EXACTX,165,165,100,100,165,APX31178.1,heat resistance protein PsiE-GI,NA,NA
INOH5198di,NA,NODE_111_length_4929_cov_34.406211,1789,2553,+,yfdX1,heat resistance protein YfdX1,plus,STRESS,HEAT,NA,NA,PARTIALX,255,304,83.88,99.61,255,APX31172.1,heat resistance protein YfdX1,NA,NA
INOH5198di,NA,NODE_111_length_4929_cov_34.406211,2659,3534,+,yfdX2,heat resistance protein YfdX2,plus,STRESS,HEAT,NA,NA,BLASTX,292,295,98.98,98.97,292,ASF80766.1,heat resistance protein YfdX2,NA,NA
INOH5198di,NA,NODE_129_length_1882_cov_38.765003,200,1882,+,clpK,heat shock survival AAA family ATPase ClpK,plus,STRESS,HEAT,NA,NA,PARTIAL_CONTIG_ENDX,561,949,59.11,99.47,561,ASF80763.1,heat shock survival AAA family ATPase ClpK,NA,NA
INOH5198di,NA,NODE_12_length_83766_cov_32.848196,3785,4144,-,arsD,arsenite efflux transporter metallochaperone ArsD,plus,STRESS,METAL,ARSENIC,ARSENITE,BLASTX,120,120,100,90,120,AAB09625.1,arsenite efflux transporter metallochaperone ArsD,NA,NA
INOH5198di,NA,NODE_142_length_932_cov_43.006002,358,924,+,hsp20,small heat shock protein sHSP20,plus,STRESS,HEAT,NA,NA,BLASTX,189,189,100,98.94,189,CDY80020.1,small heat shock protein sHSP20,NA,NA
INOH5198di,NA,NODE_144_length_900_cov_32.111111,271,726,-,shsP,small heat shock protein sHSP20-GI,plus,STRESS,HEAT,NA,NA,EXACTX,152,152,100,100,152,ASF80771.1,small heat shock protein sHSP20-GI,NA,NA
INOH5198di,NA,NODE_147_length_799_cov_31.327143,1,600,-,hdeD-GI,heat resistance membrane protein HdeD-GI,plus,STRESS,HEAT,NA,NA,BLASTX,200,203,98.52,97.5,200,APX31174.1,heat resistance membrane protein HdeD-GI,NA,NA
INOH5198di,NA,NODE_22_length_55441_cov_32.713003,50032,51162,+,blaEC,BlaEC family class C beta-lactamase,plus,AMR,AMR,BETA-LACTAM,BETA-LACTAM,BLASTX,377,377,100,98.67,377,WP_063610930.1,extended-spectrum class C beta-lactamase EC-15,NA,NA
INOH5198di,NA,NODE_3_length_166225_cov_26.101206,98393,99748,-,glpT_E448K,Escherichia fosfomycin resistant GlpT,core,AMR,POINT,FOSFOMYCIN,FOSFOMYCIN,POINTX,452,452,100,99.78,452,WP_000948731.1,glycerol-3-phosphate transporter GlpT,NA,NA
INOH5198di,NA,NODE_69_length_23138_cov_32.063197,5626,6855,-,mdtM,multidrug efflux MFS transporter MdtM,plus,AMR,AMR,EFFLUX,EFFLUX,BLASTX,410,410,100,98.05,410,AAC77293.1,multidrug efflux MFS transporter MdtM,NA,NA
INOH5198di,NA,NODE_74_length_19830_cov_15.565506,7276,9024,-,arsA,arsenite efflux transporter ATPase subunit ArsA,plus,STRESS,METAL,ARSENIC,ARSENITE,BLASTX,583,583,100,98.97,583,AAB09626.1,arsenite efflux transporter ATPase subunit ArsA,NA,NA
INOH5198di,NA,NODE_74_length_19830_cov_15.565506,9045,9404,-,arsD,arsenite efflux transporter metallochaperone ArsD,plus,STRESS,METAL,ARSENIC,ARSENITE,BLASTX,120,120,100,98.33,120,AAB09625.1,arsenite efflux transporter metallochaperone ArsD,NA,NA
INOH5198di,NA,NODE_74_length_19830_cov_15.565506,9455,9805,-,arsR,As(III)-sensing metalloregulatory transcriptional repressor ArsR,plus,STRESS,METAL,ARSENIC,ARSENIC,EXACTX,117,117,100,100,117,AAB09624.1,As(III)-sensing metalloregulatory transcriptional repressor ArsR,NA,NA
INOT1139ci,NA,NODE_14_length_160050_cov_25.159067,116687,117544,+,blaOKP-A-8,broad-spectrum class A beta-lactamase OKP-A-8,core,AMR,AMR,BETA-LACTAM,BETA-LACTAM,ALLELEX,286,286,100,100,286,WP_048334865.1,broad-spectrum class A beta-lactamase OKP-A-8,NA,NA
INOT1139ci,NA,NODE_16_length_135062_cov_39.275046,45914,47302,-,uhpT_E350Q,Escherichia fosfomycin resistant UhpT,core,AMR,POINT,FOSFOMYCIN,FOSFOMYCIN,POINTX,463,463,100,95.25,463,WP_000879194.1,hexose phosphate transporter UhpT,NA,NA
INOT1139ci,NA,NODE_16_length_135062_cov_39.275046,55575,56756,+,emrD,multidrug efflux MFS transporter EmrD,plus,AMR,AMR,EFFLUX,EFFLUX,BLASTX,394,394,100,98.98,394,ACN65732.1,multidrug efflux MFS transporter EmrD,NA,NA
INOT1139ci,NA,NODE_19_length_127082_cov_29.768851,120793,122022,+,kdeA,multidrug efflux MFS transporter KdeA,plus,AMR,AMR,EFFLUX,EFFLUX,BLASTX,410,410,100,99.02,410,ABR76310.1,multidrug efflux MFS transporter KdeA,NA,NA
INOT1139ci,NA,NODE_27_length_72298_cov_34.706658,57541,57951,-,fosA,FosA5 family fosfomycin resistance glutathione transferase,core,AMR,AMR,FOSFOMYCIN,FOSFOMYCIN,BLASTX,137,139,98.56,97.81,137,WP_114473955.1,fosfomycin resistance glutathione transferase FosA9,NA,NA
INOT1139ci,NA,NODE_32_length_56081_cov_37.100211,35994,36893,-,fieF,CDF family cation-efflux transporter FieF,plus,STRESS,METAL,NA,NA,BLASTX,300,300,100,99.67,300,BAB89353.1,CDF family cation-efflux transporter FieF,NA,NA
INOT1139ci,NA,NODE_40_length_36951_cov_29.248670,1341,1907,+,hsp20,small heat shock protein sHSP20,plus,STRESS,HEAT,NA,NA,EXACTX,189,189,100,100,189,CDY80020.1,small heat shock protein sHSP20,NA,NA
INOT1139ci,NA,NODE_40_length_36951_cov_29.248670,2016,4802,+,clpK,heat shock survival AAA family ATPase ClpK,plus,STRESS,HEAT,NA,NA,BLASTX,929,949,97.89,99.14,929,ASF80763.1,heat shock survival AAA family ATPase ClpK,NA,NA
INOT1139ci,NA,NODE_47_length_23599_cov_19.446766,852,2249,-,pcoS,copper resistance membrane spanning protein PcoS,plus,STRESS,METAL,COPPER,COPPER,BLASTX,466,466,100,99.36,466,CAA58530.1,copper resistance membrane spanning protein PcoS,NA,NA
INOT1139ci,NA,NODE_47_length_23599_cov_19.446766,2249,2926,-,pcoR,copper response regulator transcription factor PcoR,plus,STRESS,METAL,COPPER,COPPER,EXACTX,226,226,100,100,226,CAA58529.1,copper response regulator transcription factor PcoR,NA,NA
INOT1139ci,NA,NODE_47_length_23599_cov_19.446766,2984,3910,-,pcoD,copper resistance inner membrane protein PcoD,plus,STRESS,METAL,COPPER,COPPER,BLASTX,309,309,100,99.68,309,CAA58528.1,copper resistance inner membrane protein PcoD,NA,NA
INOT1139ci,NA,NODE_47_length_23599_cov_19.446766,3918,4295,-,pcoC,copper resistance system metallochaperone PcoC,plus,STRESS,METAL,COPPER,COPPER,EXACTX,126,126,100,100,126,CAA58527.1,copper resistance system metallochaperone PcoC,NA,NA
INOT1139ci,NA,NODE_47_length_23599_cov_19.446766,4338,5225,-,pcoB,copper-binding protein PcoB,plus,STRESS,METAL,COPPER,COPPER,BLASTX,296,296,100,99.32,296,CAA58526.1,copper-binding protein PcoB,NA,NA
INOT1139ci,NA,NODE_47_length_23599_cov_19.446766,5234,7048,-,pcoA,multicopper oxidase PcoA,plus,STRESS,METAL,COPPER,COPPER,BLASTX,605,605,100,99.5,605,CAA58525.1,multicopper oxidase PcoA,NA,NA
INOT1139ci,NA,NODE_47_length_23599_cov_19.446766,9032,11497,-,silP,Ag(+)-translocating P-type ATPase SilP,plus,STRESS,METAL,SILVER,SILVER,BLASTX,822,824,99.64,94.65,823,AAD11750.1,Ag(+)-translocating P-type ATPase SilP,NA,NA
INOT1139ci,NA,NODE_47_length_23599_cov_19.446766,12133,15276,-,silA,Cu(+)/Ag(+) efflux RND transporter permease subunit SilA,plus,STRESS,METAL,COPPER/SILVER,COPPER/SILVER,BLASTX,1048,1048,100,99.05,1048,AAD11749.1,Cu(+)/Ag(+) efflux RND transporter permease subunit SilA,NA,NA
INOT1139ci,NA,NODE_47_length_23599_cov_19.446766,15290,16579,-,silB,Cu(+)/Ag(+) efflux RND transporter periplasmic adaptor subunit SilB,plus,STRESS,METAL,COPPER/SILVER,COPPER/SILVER,BLASTX,430,430,100,98.37,430,AAD11748.1,Cu(+)/Ag(+) efflux RND transporter periplasmic adaptor subunit SilB,NA,NA
INOT1139ci,NA,NODE_47_length_23599_cov_19.446766,16696,17046,-,silF,Cu(+)/Ag(+) efflux RND transporter periplasmic metallochaperone SilF,plus,STRESS,METAL,COPPER/SILVER,COPPER/SILVER,BLASTX,117,117,100,99.15,117,KGL71342.1,Cu(+)/Ag(+) efflux RND transporter periplasmic metallochaperone SilF,NA,NA
INOT1139ci,NA,NODE_47_length_23599_cov_19.446766,17078,18460,-,silC,Cu(+)/Ag(+) efflux RND transporter outer membrane channel SilC,plus,STRESS,METAL,COPPER/SILVER,COPPER/SILVER,EXACTX,461,461,100,100,461,SPD96884.1,Cu(+)/Ag(+) efflux RND transporter outer membrane channel SilC,NA,NA
INOT1139ci,NA,NODE_47_length_23599_cov_19.446766,18650,19327,+,silR,copper/silver response regulator transcription factor SilR,plus,STRESS,METAL,COPPER/SILVER,COPPER/SILVER,EXACTX,226,226,100,100,226,SPD96883.1,copper/silver response regulator transcription factor SilR,NA,NA
INOT1139ci,NA,NODE_47_length_23599_cov_19.446766,19323,20777,+,silS,copper/silver sensor histidine kinase SilS,plus,STRESS,METAL,COPPER/SILVER,COPPER/SILVER,BLASTX,485,491,98.78,95.26,485,SPD96882.1,copper/silver sensor histidine kinase SilS,NA,NA
INOT1139ci,NA,NODE_47_length_23599_cov_19.446766,21039,21467,+,silE,silver-binding protein SilE,plus,STRESS,METAL,SILVER,SILVER,BLASTX,143,143,100,95.8,143,AAD11743.1,silver-binding protein SilE,NA,NA
INOT1139ci,NA,NODE_48_length_21561_cov_34.917202,135,3284,-,oqxB,multidrug efflux RND transporter permease subunit OqxB,core,AMR,AMR,PHENICOL/QUINOLONE,PHENICOL/QUINOLONE,BLASTX,1050,1050,100,99.05,1050,WP_012967412.1,multidrug efflux RND transporter permease subunit OqxB9,NA,NA
INOT1139ci,NA,NODE_48_length_21561_cov_34.917202,3311,4483,-,oqxA,multidrug efflux RND transporter periplasmic adaptor subunit OqxA,core,AMR,AMR,PHENICOL/QUINOLONE,PHENICOL/QUINOLONE,BLASTX,391,391,100,97.44,391,WP_002914189.1,multidrug efflux RND transporter periplasmic adaptor subunit OqxA,NA,NA
INOT1139ci,NA,NODE_49_length_13785_cov_19.723075,6376,6726,+,arsR,As(III)-sensing metalloregulatory transcriptional repressor ArsR,plus,STRESS,METAL,ARSENIC,ARSENIC,EXACTX,117,117,100,100,117,AAB09624.1,As(III)-sensing metalloregulatory transcriptional repressor ArsR,NA,NA
INOT1139ci,NA,NODE_49_length_13785_cov_19.723075,6777,7136,+,arsD,arsenite efflux transporter metallochaperone ArsD,plus,STRESS,METAL,ARSENIC,ARSENITE,BLASTX,120,120,100,94.17,120,AAB09625.1,arsenite efflux transporter metallochaperone ArsD,NA,NA
INOT1139ci,NA,NODE_49_length_13785_cov_19.723075,7157,8905,+,arsA,arsenite efflux transporter ATPase subunit ArsA,plus,STRESS,METAL,ARSENIC,ARSENITE,BLASTX,583,583,100,94,583,AAB09626.1,arsenite efflux transporter ATPase subunit ArsA,NA,NA
INOT1139ci,NA,NODE_57_length_6808_cov_20.237442,99,887,-,aadA1,ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA1,core,AMR,AMR,AMINOGLYCOSIDE,STREPTOMYCIN,EXACTX,263,263,100,100,263,WP_001206316.1,ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA1,NA,NA
INOT2084ai,NA,NODE_10_length_186845_cov_35.652517,163937,164368,-,pcoE,copper resistance system metallochaperone PcoE,plus,STRESS,METAL,COPPER,COPPER,BLASTX,144,144,100,92.36,144,CAA58532.1,copper resistance system metallochaperone PcoE,NA,NA
INOT2084ai,NA,NODE_10_length_186845_cov_35.652517,164589,165986,-,pcoS,copper resistance membrane spanning protein PcoS,plus,STRESS,METAL,COPPER,COPPER,BLASTX,466,466,100,99.36,466,CAA58530.1,copper resistance membrane spanning protein PcoS,NA,NA
INOT2084ai,NA,NODE_10_length_186845_cov_35.652517,165986,166663,-,pcoR,copper response regulator transcription factor PcoR,plus,STRESS,METAL,COPPER,COPPER,EXACTX,226,226,100,100,226,CAA58529.1,copper response regulator transcription factor PcoR,NA,NA
INOT2084ai,NA,NODE_10_length_186845_cov_35.652517,166721,167647,-,pcoD,copper resistance inner membrane protein PcoD,plus,STRESS,METAL,COPPER,COPPER,EXACTX,309,309,100,100,309,CAA58528.1,copper resistance inner membrane protein PcoD,NA,NA
INOT2084ai,NA,NODE_10_length_186845_cov_35.652517,167655,168032,-,pcoC,copper resistance system metallochaperone PcoC,plus,STRESS,METAL,COPPER,COPPER,EXACTX,126,126,100,100,126,CAA58527.1,copper resistance system metallochaperone PcoC,NA,NA
INOT2084ai,NA,NODE_10_length_186845_cov_35.652517,168075,168962,-,pcoB,copper-binding protein PcoB,plus,STRESS,METAL,COPPER,COPPER,EXACTX,296,296,100,100,296,CAA58526.1,copper-binding protein PcoB,NA,NA
INOT2084ai,NA,NODE_10_length_186845_cov_35.652517,168971,170785,-,pcoA,multicopper oxidase PcoA,plus,STRESS,METAL,COPPER,COPPER,BLASTX,605,605,100,99.67,605,CAA58525.1,multicopper oxidase PcoA,NA,NA
INOT2084ai,NA,NODE_10_length_186845_cov_35.652517,172770,175235,-,silP,Ag(+)-translocating P-type ATPase SilP,plus,STRESS,METAL,SILVER,SILVER,BLASTX,822,824,99.64,95.14,823,AAD11750.1,Ag(+)-translocating P-type ATPase SilP,NA,NA
INOT2084ai,NA,NODE_10_length_186845_cov_35.652517,175871,179014,-,silA,Cu(+)/Ag(+) efflux RND transporter permease subunit SilA,plus,STRESS,METAL,COPPER/SILVER,COPPER/SILVER,BLASTX,1048,1048,100,98.66,1048,AAD11749.1,Cu(+)/Ag(+) efflux RND transporter permease subunit SilA,NA,NA
INOT2084ai,NA,NODE_10_length_186845_cov_35.652517,179028,180317,-,silB,Cu(+)/Ag(+) efflux RND transporter periplasmic adaptor subunit SilB,plus,STRESS,METAL,COPPER/SILVER,COPPER/SILVER,BLASTX,430,430,100,96.28,430,AAD11748.1,Cu(+)/Ag(+) efflux RND transporter periplasmic adaptor subunit SilB,NA,NA
INOT2084ai,NA,NODE_10_length_186845_cov_35.652517,180434,180784,-,silF,Cu(+)/Ag(+) efflux RND transporter periplasmic metallochaperone SilF,plus,STRESS,METAL,COPPER/SILVER,COPPER/SILVER,BLASTX,117,117,100,97.44,117,KGL71342.1,Cu(+)/Ag(+) efflux RND transporter periplasmic metallochaperone SilF,NA,NA
